168-A-bug-15592675-15592693,12,11,10,8,8,47,32,13,4,manual,NOREPAIR,7.205,,,,autogen,NOREPAIR,60.491,,,
168-A-bug-16455797-16455811,12,10,10,10,10,46,46,46,46,manual,NOREPAIR,8.561,,,,autogen,NOREPAIR,72.723,,,
168-A-bug-16670410-16670443,12,15,10,7,6,47,40,13,12,manual,NOREPAIR,14.086,,,,autogen,NOREPAIR,94.174,,,
168-A-bug-17083755-17083776,12,13,10,7,7,47,40,13,6,manual,????,0.094,,,,autogen,????,0.609,,,
168-A-bug-9305925-9305966,12,19,10,1,0,84,70,2,2,manual,NOREPAIR,12.563,,,,autogen,NOREPAIR,45.079,,,
17-A-bug-12616724-12616752,12,35,10,3,3,49,37,8,8,manual,REPAIR,53.206,19,35,35,autogen,REPAIR,128.420,19,35,35
17-A-bug-13897450-13897498,12,14,10,8,6,67,62,4,2,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
17-A-bug-15278247-15278302,12,12,10,6,6,67,46,2,2,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
17-A-bug-6612498-6612508,12,5465,8,8,0,42,40,4,2,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
17-A-bug-8358953-8359086,12,11,10,9,9,67,64,2,2,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
17-A-bug-9594458-9594472,12,168,10,0,0,43,40,5,4,manual,????,0.131,,,,autogen,????,2.094,,,
171-A-bug-15452830-15452852,12,17,10,4,3,48,39,2,2,manual,NOREPAIR,104.311,,,,autogen,TIMEOUT,600,,,
171-A-bug-17173445-17173460,12,10,10,10,10,45,45,45,45,manual,NOREPAIR,61.007,,,,autogen,NOREPAIR,382.424,,,
171-B-bug-1458594-1458980,12,10,10,10,10,41,40,40,40,manual,NOREPAIR,1.551,,,,autogen,NOREPAIR,21.694,,,
171-B-bug-1463121-1463124,12,24,10,10,7,49,49,9,9,manual,NOREPAIR,1.603,,,,autogen,NOREPAIR,21.314,,,
171-B-bug-14762016-14762649,12,21,10,8,8,44,11,38,7,manual,NOREPAIR,348.716,,,,autogen,NOREPAIR,170.323,,,
171-B-bug-1903679-1903682,12,10,10,10,10,42,42,42,42,manual,NOREPAIR,2.510,,,,autogen,NOREPAIR,29.219,,,
171-B-bug-1996186-1996190,12,10,10,9,9,42,39,39,39,manual,NOREPAIR,1.507,,,,autogen,NOREPAIR,21.502,,,
171-B-bug-1996188-1996190,12,10,10,10,10,42,41,41,41,manual,NOREPAIR,1.701,,,,autogen,NOREPAIR,22.477,,,
171-D-bug-15495798-15495818,12,367,10,1,1,9,9,2,2,manual,NOREPAIR,1.424,,,,autogen,NOREPAIR,10.686,,,
171-D-bug-15508628-15508642,12,62,10,1,1,9,5,2,2,manual,NOREPAIR,17.571,,,,autogen,NOREPAIR,85.710,,,
171-D-bug-5093365-5093369,12,684,10,0,0,9,9,2,2,manual,NOREPAIR,1.074,,,,autogen,NOREPAIR,8.776,,,
171-D-bug-6192796-6192802,12,195,10,3,3,6,6,2,2,manual,NOREPAIR,22.031,,,,autogen,NOREPAIR,113.993,,,
171-F-bug-5237750-5237782,12,22,10,11,6,51,31,30,10,manual,VERIFICATIONFAILED,102.678,,,,autogen,VERIFICATIONFAILED,37.372,,,
171-F-bug-5237777-5237782,12,12,10,9,8,51,48,30,28,manual,VERIFICATIONFAILED,102.749,,,,autogen,VERIFICATIONFAILED,46.307,,,
172-B-bug-1470030-1470076,12,13,10,10,8,66,37,37,36,manual,NOREPAIR,15.558,,,,autogen,REPAIR,18.636,0,0,56
172-B-bug-2096087-2096089,12,22,10,3,2,60,59,6,5,manual,REPAIR,1.031,56,56,56,autogen,????,2.603,,,
172-B-bug-5785935-5785981,12,11,10,7,6,66,54,6,3,manual,NOREPAIR,65.574,,,,autogen,????,0.860,,,
177-B1-bug-13511622-13511662,12,13,10,5,5,34,34,7,7,manual,REPAIR,155.080,26,26,26,autogen,NOREPAIR,427.825,,,
177-B1-bug-3817879-3817882,12,18,10,13,9,34,34,7,7,manual,REPAIR,55.520,24,26,26,autogen,NOREPAIR,492.624,,,
177-B2-bug-1597105-1597275,12,317,10,2,0,83,82,3,2,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
18-B-bug-15989356-15989429,12,17,10,3,3,45,29,12,2,manual,NOREPAIR,129.669,,,,autogen,NOREPAIR,268.408,,,
185-A-bug-1914012-1914022,12,13,10,6,6,52,38,21,19,manual,NOREPAIR,266.160,,,,autogen,NOREPAIR,347.885,,,
189-A-bug-17294544-17294560,12,13,10,6,5,65,41,12,7,manual,TIMEOUT,600,,,,autogen,????,1.182,,,
189-A-bug-18155547-18155577,12,14,10,7,6,63,41,43,41,manual,REPAIR,110.987,36,58,58,autogen,NOREPAIR,399.582,,,
189-B-bug-1682083-1682218,12,18,10,9,8,31,29,22,22,manual,TIMEOUT,600,,,,autogen,NOREPAIR,541.457,,,
189-B-bug-17295034-17295064,12,10,10,8,8,30,14,21,5,manual,TIMEOUT,600,,,,autogen,VERIFICATIONFAILED,10.951,,,
189-B-bug-1813700-1813718,12,12,10,8,6,27,19,13,8,manual,NOREPAIR,12.405,,,,autogen,NOREPAIR,66.417,,,
189-B-bug-18252831-18252846,12,22,10,12,5,30,12,9,2,manual,NOREPAIR,3.018,,,,autogen,NOREPAIR,20.063,,,
194-A-bug-13226735-13226747,12,14,10,6,6,44,19,19,19,manual,NOREPAIR,7.015,,,,autogen,NOREPAIR,56.321,,,
194-A-bug-15491486-15491518,12,74,10,0,0,43,31,14,2,manual,NOREPAIR,9.399,,,,autogen,NOREPAIR,52.582,,,
194-A-bug-7939649-7939655,12,11,10,8,8,44,30,19,5,manual,NOREPAIR,1.991,,,,autogen,NOREPAIR,36.469,,,
198-A-bug-9617580-9617604,12,27,10,1,0,125,54,20,3,manual,NOREPAIR,416.976,,,,autogen,NOREPAIR,310.632,,,
198-A-bug-9623083-9623097,12,13,10,2,2,125,85,20,2,manual,NOREPAIR,119.774,,,,autogen,NOREPAIR,413.343,,,
198-A-bug-9624645-9624725,12,16,10,3,3,189,124,13,8,manual,NOREPAIR,35.938,,,,autogen,NOREPAIR,101.076,,,
198-A-bug-9683801-9684235,12,23,10,0,0,125,88,20,2,manual,NOREPAIR,62.207,,,,autogen,NOREPAIR,394.520,,,
198-A-bug-9705111-9705146,12,15,10,2,2,125,97,26,7,manual,NOREPAIR,151.708,,,,autogen,TIMEOUT,600,,,
201-A-bug-15335569-15335588,12,12,10,8,8,109,98,2,2,manual,NOREPAIR,292.631,,,,autogen,NOREPAIR,325.651,,,
201-A-bug-1881498-1881520,12,139,10,1,1,107,107,2,2,manual,NOREPAIR,163.750,,,,autogen,NOREPAIR,79.107,,,
201-A-bug-1881517-1881520,12,32,10,4,3,104,89,22,7,manual,NOREPAIR,315.569,,,,autogen,NOREPAIR,123.945,,,
202-C-bug-1847611-1847612,12,91,10,0,0,107,107,2,2,manual,REPAIR,0.598,100,100,100,autogen,REPAIR,16.909,100,100,100
203-A-bug-16588171-16589375,12,18,10,0,0,95,90,3,2,manual,REPAIR,54.054,41,51,51,autogen,REPAIR,127.063,47,51,51
203-A-bug-8218947-8218974,12,12,10,4,4,54,44,16,8,manual,REPAIR,574.850,38,51,51,autogen,REPAIR,13.845,27,51,51
204-A-bug-10222131-10222140,12,11,10,8,7,69,30,31,30,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
204-A-bug-1996403-1996411,12,19,10,6,5,76,66,3,2,manual,REPAIR,2.860,62,62,62,autogen,REPAIR,28.852,62,62,62
204-A-bug-2022696-2022698,12,50,10,4,2,72,55,10,2,manual,????,1.193,,,,autogen,TIMEOUT,600,,,
214-A-bug-15257318-15257535,12,124,10,1,1,66,58,2,2,manual,REPAIR,468.427,53,54,54,autogen,REPAIR,142.279,53,54,54
214-A-bug-15386379-15386411,12,17,10,0,0,66,40,2,2,manual,TIMEOUT,600,,,,autogen,REPAIR,308.765,54,54,54
214-A-bug-16587662-16587713,12,39,10,0,0,58,55,4,3,manual,REPAIR,2.087,27,54,54,autogen,REPAIR,66.436,49,54,54
214-A-bug-17293419-17293448,12,157,10,0,0,66,66,2,2,manual,NOREPAIR,98.046,,,,autogen,NOREPAIR,393.622,,,
214-A-bug-18162404-18162485,12,72,10,0,0,65,19,2,2,manual,REPAIR,356.552,53,53,53,autogen,REPAIR,71.138,53,53,53
216-A-bug-12677176-12677205,12,10,10,10,10,41,40,40,40,manual,NOREPAIR,1.553,,,,autogen,NOREPAIR,22.686,,,
216-A-bug-5868432-5868621,12,10,10,10,10,43,31,31,31,manual,NOREPAIR,2.381,,,,autogen,NOREPAIR,28.056,,,
216-A-bug-6609343-6609404,12,10,10,10,10,43,25,25,25,manual,NOREPAIR,2.404,,,,autogen,NOREPAIR,27.561,,,
216-A-bug-9345653-9345865,12,10,10,10,10,42,40,40,40,manual,NOREPAIR,1.512,,,,autogen,NOREPAIR,22.465,,,
216-A-bug-9373680-9373783,12,10,10,10,10,42,40,40,40,manual,NOREPAIR,2.383,,,,autogen,NOREPAIR,27.117,,,
216-A-bug-9373751-9373783,12,10,10,10,10,43,31,31,31,manual,NOREPAIR,1.611,,,,autogen,NOREPAIR,22.365,,,
216-A-bug-9879672-9880150,12,10,10,10,10,41,40,40,40,manual,NOREPAIR,1.538,,,,autogen,NOREPAIR,21.666,,,
216-A-bug-9879712-9880150,12,10,10,10,10,42,31,31,31,manual,NOREPAIR,1.582,,,,autogen,NOREPAIR,22.485,,,
216-A-bug-9879753-9880150,12,10,10,10,10,41,39,39,39,manual,NOREPAIR,1.714,,,,autogen,NOREPAIR,22.384,,,
216-A-bug-9880086-9880150,12,10,10,10,10,43,31,31,31,manual,NOREPAIR,1.540,,,,autogen,NOREPAIR,22.883,,,
219-B-bug-2174606-2174633,12,12,10,9,9,105,86,86,86,manual,NOREPAIR,34.275,,,,autogen,NOREPAIR,223.313,,,
219-B-bug-2379876-2379955,12,14,10,8,7,195,187,5,3,manual,TIMEOUT,600,,,,autogen,REPAIR,323.157,102,102,102
221-B-bug-3805733-3805812,12,400,10,9,4,42,37,7,3,manual,REPAIR,92.241,15,39,39,autogen,TIMEOUT,600,,,
221-B-bug-3805744-3805812,12,210,10,2,0,43,38,5,0,manual,REPAIR,1.538,28,39,39,autogen,TIMEOUT,600,,,
224-A-bug-17312870-17312897,12,10,10,10,10,30,28,28,28,manual,NOREPAIR,6.911,,,,autogen,NOREPAIR,52.895,,,
224-A-bug-17924263-17924268,12,29,10,5,2,38,37,3,2,manual,NOREPAIR,14.041,,,,autogen,NOREPAIR,79.750,,,
226-A-bug-2300522-2300539,12,22,10,7,7,125,98,32,32,manual,NOREPAIR,117.870,,,,autogen,NOREPAIR,130.222,,,
228-A-bug-17177587-17196475,12,23,10,0,0,41,23,7,6,manual,REPAIR,0.515,17,34,34,autogen,NOREPAIR,552.309,,,
228-A-bug-17396874-17396905,12,10,10,0,0,37,15,26,12,manual,REPAIR,56.401,23,34,34,autogen,REPAIR,224.336,17,34,34
228-A-bug-18047603-18047609,12,19,10,1,1,39,29,7,4,manual,REPAIR,0.428,23,34,34,autogen,REPAIR,150.734,14,34,34
228-A-bug-18063728-18063771,12,19,10,1,1,37,24,13,6,manual,REPAIR,1.964,23,34,34,autogen,NOREPAIR,180.095,,,
233-B-bug-2440068-2440084,12,4578,6,357,0,52,36,18,2,manual,TIMEOUT,600,,,,autogen,NOREPAIR,378.335,,,
233-B-bug-4947545-4947552,12,3520,5,110,0,51,21,32,2,manual,NOREPAIR,34.110,,,,autogen,NOREPAIR,94.818,,,
235-A-bug-13074317-13074342,12,590,9,38,2,92,77,17,2,manual,REPAIR,256.068,72,87,87,autogen,REPAIR,16.729,72,87,87
236-B-bug-9431370-9431400,12,63,10,11,4,148,145,8,5,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
237-C-bug-10245549-10245587,12,24,10,7,5,60,38,12,12,manual,VERIFICATIONFAILED,102.159,,,,autogen,VERIFICATIONFAILED,31.967,,,
244-B-bug-5291533-5291541,12,4513,5,2,0,51,51,2,2,manual,NOREPAIR,217.674,,,,autogen,NOREPAIR,529.909,,,
258-B-bug-2810543-2810936,12,12,10,9,9,33,31,31,31,manual,VERIFICATIONFAILED,6.540,,,,autogen,VERIFICATIONFAILED,8.416,,,
26-A-bug-17016643-17016759,12,16,10,8,6,34,34,14,14,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
261-C-bug-2956488-2956502,12,292,10,7,0,50,46,3,3,manual,????,0.510,,,,autogen,REPAIR,107.569,15,45,45
268-B-bug-18098312-18098395,12,25,10,12,6,27,9,22,4,manual,NOREPAIR,314.515,,,,autogen,NOREPAIR,96.652,,,
271-A-bug-17597303-17597361,12,20,10,5,5,33,16,6,6,manual,REPAIR,1.053,26,26,26,autogen,NOREPAIR,379.648,,,
271-A-bug-17597337-17597361,12,18,10,4,4,33,20,6,6,manual,REPAIR,1.739,25,25,25,autogen,NOREPAIR,428.662,,,
271-A-bug-17876739-17876766,12,41,10,8,8,29,21,7,7,manual,NOREPAIR,35.538,,,,autogen,????,0.426,,,
271-A-bug-17879735-17879832,12,111,10,26,4,34,30,6,2,manual,REPAIR,1.301,27,27,27,autogen,REPAIR,12.927,27,27,27
271-A-bug-17990046-17990110,12,38,10,7,7,33,33,6,6,manual,????,0.502,,,,autogen,TIMEOUT,600,,,
271-A-bug-18031969-18031990,12,31,10,5,5,33,33,6,6,manual,REPAIR,2.863,26,26,26,autogen,NOREPAIR,339.862,,,
271-A-bug-18045921-18045927,12,69,10,6,4,29,25,7,7,manual,????,0.307,,,,autogen,REPAIR,251.542,24,25,25
271-A-bug-18046060-18046072,12,17,10,6,6,33,33,6,6,manual,????,0.741,,,,autogen,REPAIR,34.812,26,26,26
271-A-bug-18178942-18178961,12,22,10,9,7,34,32,6,4,manual,REPAIR,0.595,27,27,27,autogen,REPAIR,18.382,27,27,27
271-A-bug-18245137-18245167,12,87,10,6,3,44,44,2,2,manual,????,1.051,,,,autogen,VERIFICATIONFAILED,10.894,,,
271-A-bug-18358749-18358771,12,37,10,7,7,33,33,6,6,manual,REPAIR,0.946,26,26,26,autogen,VERIFICATIONFAILED,7.666,,,
276-D-bug-11924073-11924104,12,13,10,9,8,67,59,47,47,manual,NOREPAIR,490.489,,,,autogen,NOREPAIR,246.535,,,
276-D-bug-6167745-6167757,12,57,6,11,1,64,45,23,4,manual,????,0.281,,,,autogen,REPAIR,63.310,39,60,60
279-A-bug-3499184-3499188,12,10,10,10,10,37,37,37,37,manual,NOREPAIR,99.923,,,,autogen,TIMEOUT,600,,,
284-A-bug-14681239-14681253,12,160,10,2,2,44,44,2,2,manual,REPAIR,159.976,35,35,35,autogen,REPAIR,15.824,15,35,35
284-A-bug-16227020-16227051,12,204,10,1,1,44,44,2,2,manual,REPAIR,4.961,35,35,35,autogen,REPAIR,14.620,34,35,35
284-A-bug-17986776-17986843,12,2579,7,17,0,44,44,2,2,manual,REPAIR,1.662,35,35,35,autogen,NOREPAIR,343.774,,,
284-A-bug-3360678-3360687,12,12,10,8,8,45,45,2,2,manual,NOREPAIR,92.074,,,,autogen,NOREPAIR,280.561,,,
284-A-bug-3415239-3415277,12,92,10,3,3,44,44,2,2,manual,REPAIR,1.440,35,35,35,autogen,REPAIR,18.177,35,35,35
287-B-bug-4160422-4160430,12,22,10,0,0,42,40,2,2,manual,????,1.225,,,,autogen,NOREPAIR,437.805,,,
287-B-bug-4368319-4368323,12,56,10,6,2,35,9,2,0,manual,REPAIR,334.525,22,22,22,autogen,REPAIR,228.398,22,22,22
29-B-bug-14260537-14260580,12,23,10,7,4,53,24,2,2,manual,NOREPAIR,9.974,,,,autogen,NOREPAIR,41.264,,,
29-B-bug-2022262-2022266,12,14,10,0,0,45,20,6,6,manual,REPAIR,1.874,34,34,34,autogen,VERIFICATIONFAILED,12.566,,,
29-B-bug-4033841-4033957,12,13,10,0,0,56,46,2,2,manual,????,0.092,,,,autogen,NOREPAIR,101.446,,,
300-C-bug-7402867-7402950,12,29,10,2,2,35,26,23,23,manual,TIMEOUT,600,,,,autogen,VERIFICATIONFAILED,20.512,,,
304-A-bug-14297808-14297827,12,23,10,3,3,63,63,3,3,manual,TIMEOUT,600,,,,autogen,VERIFICATIONFAILED,25.409,,,
304-A-bug-14300606-14315458,12,14,10,6,6,63,63,3,3,manual,TIMEOUT,600,,,,autogen,VERIFICATIONFAILED,45.970,,,
304-A-bug-14302685-14315458,12,19,10,6,6,63,63,3,3,manual,????,0.107,,,,autogen,????,0.293,,,
304-A-bug-14337231-14337294,12,16,10,8,8,35,10,34,9,manual,NOREPAIR,101.478,,,,autogen,NOREPAIR,311.752,,,
304-A-bug-14337242-14337292,12,11,10,9,9,35,35,34,34,manual,NOREPAIR,94.550,,,,autogen,NOREPAIR,315.022,,,
306-C-bug-4414206-4414213,12,20,10,4,4,43,31,8,8,manual,VERIFICATIONFAILED,100.799,,,,autogen,VERIFICATIONFAILED,28.478,,,
318-A-bug-17923580-17923594,12,467,10,13,0,32,20,5,5,manual,REPAIR,1.589,18,25,25,autogen,NOREPAIR,104.320,,,
318-A-bug-18134645-18134661,12,14,10,5,4,24,14,6,3,manual,NOREPAIR,439.980,,,,autogen,NOREPAIR,277.393,,,
318-A-bug-18258032-18258084,12,118,10,0,0,34,31,3,2,manual,????,0.925,,,,autogen,NOREPAIR,42.726,,,
319-A-bug-6330477-6330517,12,63,10,6,6,35,33,16,14,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
320-A-bug-13853886-13855144,12,4011,7,172,0,56,43,15,2,manual,NOREPAIR,239.090,,,,autogen,NOREPAIR,88.181,,,
320-A-bug-13868593-13868728,12,120,10,3,2,51,49,4,2,manual,REPAIR,217.389,47,47,47,autogen,NOREPAIR,141.748,,,
320-A-bug-14193648-14193689,12,37,10,1,1,57,45,14,2,manual,????,0.422,,,,autogen,REPAIR,12.388,47,47,47
320-A-bug-16763087-16763591,12,2962,9,135,0,57,44,15,2,manual,REPAIR,10.020,33,47,47,autogen,NOREPAIR,191.142,,,
320-A-bug-17314140-17314148,12,202,10,7,1,56,43,15,2,manual,REPAIR,1.570,39,46,46,autogen,NOREPAIR,141.070,,,
322-B-bug-12162423-12162461,12,26,10,0,0,74,67,5,2,manual,REPAIR,0.721,37,40,40,autogen,NOREPAIR,276.099,,,
328-A-bug-4553345-4553356,12,5116,9,0,0,55,44,7,7,manual,NOREPAIR,16.389,,,,autogen,NOREPAIR,57.706,,,
333-A-bug-4189205-4189213,12,19,10,9,6,34,29,17,17,manual,????,0.466,,,,autogen,NOREPAIR,86.579,,,
336-B-bug-5261284-5261327,12,15,10,7,3,34,23,23,23,manual,NOREPAIR,320.473,,,,autogen,NOREPAIR,119.094,,,
337-C-bug-13885430-13885725,12,20,10,3,3,117,107,6,6,manual,NOREPAIR,130.669,,,,autogen,NOREPAIR,203.274,,,
337-C-bug-7933461-7933490,12,13,10,0,0,117,76,6,4,manual,NOREPAIR,50.552,,,,autogen,NOREPAIR,331.049,,,
340-A-bug-13332288-13332329,12,27,10,5,1,37,25,13,2,manual,NOREPAIR,319.699,,,,autogen,NOREPAIR,134.859,,,
340-A-bug-13332320-13332329,12,28,10,0,0,37,29,12,4,manual,NOREPAIR,30.398,,,,autogen,NOREPAIR,137.686,,,
340-A-bug-17585383-17585423,12,11,10,3,3,37,20,18,15,manual,NOREPAIR,515.222,,,,autogen,VERIFICATIONFAILED,41.160,,,
342-C-bug-4429282-4430562,12,22,10,5,0,52,30,24,3,manual,REPAIR,2.700,48,48,48,autogen,REPAIR,20.191,35,48,48
342-C-bug-4807098-4807139,12,17,10,1,1,88,82,6,2,manual,NOREPAIR,25.129,,,,autogen,NOREPAIR,242.782,,,
342-C-bug-4807124-4807139,12,31,10,0,0,89,86,3,0,manual,NOREPAIR,25.585,,,,autogen,NOREPAIR,212.438,,,
343-A-bug-12688116-12688124,12,19,10,11,7,57,45,15,3,manual,NOREPAIR,10.979,,,,autogen,NOREPAIR,53.633,,,
344-C-bug-6346819-6346829,12,18,10,9,5,58,28,29,14,manual,NOREPAIR,482.196,,,,autogen,NOREPAIR,218.794,,,
373-B-bug-5440932-5440937,12,28,10,8,2,40,25,4,4,manual,????,0.422,,,,autogen,TIMEOUT,600,,,
373-B-bug-5501799-5501841,12,14,10,6,6,47,10,4,4,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
379-A-bug-17479521-17479535,12,24,10,21,8,35,22,35,22,manual,NOREPAIR,7.457,,,,autogen,NOREPAIR,52.715,,,
379-A-bug-17502392-17502445,12,23,10,7,5,35,27,14,6,manual,NOREPAIR,121.331,,,,autogen,NOREPAIR,85.903,,,
379-A-bug-17525988-17526086,12,24,10,9,3,36,22,14,2,manual,NOREPAIR,117.578,,,,autogen,NOREPAIR,70.411,,,
379-A-bug-17562853-17563167,12,12,10,5,5,37,30,7,4,manual,REPAIR,157.387,32,32,32,autogen,NOREPAIR,122.194,,,
379-A-bug-17701241-17701422,12,10,10,7,7,36,14,14,14,manual,NOREPAIR,114.601,,,,autogen,NOREPAIR,117.758,,,
379-A-bug-17986097-17986189,12,19,10,3,2,36,23,14,10,manual,NOREPAIR,117.166,,,,autogen,NOREPAIR,79.401,,,
392-A-bug-5964324-5964332,12,85,10,8,8,61,61,2,2,manual,NOREPAIR,67.499,,,,autogen,NOREPAIR,42.997,,,
393-C-bug-6164753-6164776,12,328,10,2,1,92,92,2,2,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
4-A-bug-18258396-18258457,12,17,10,10,8,22,15,11,5,manual,NOREPAIR,8.065,,,,autogen,NOREPAIR,37.688,,,
4-A-bug-18258406-18258457,12,31,10,7,7,15,15,1,1,manual,NOREPAIR,9.362,,,,autogen,NOREPAIR,51.338,,,
4-A-bug-18276798-18276823,12,405,10,3,3,25,25,2,2,manual,NOREPAIR,4.521,,,,autogen,NOREPAIR,28.875,,,
4-A-bug-18279795-18282404,12,243,10,6,6,25,25,2,2,manual,NOREPAIR,9.606,,,,autogen,NOREPAIR,61.967,,,
4-A-bug-18300085-18300106,12,84,10,1,1,25,25,2,2,manual,NOREPAIR,3.676,,,,autogen,NOREPAIR,31.376,,,
4-A-bug-18331331-18331412,12,20,10,5,5,25,25,2,2,manual,NOREPAIR,6.041,,,,autogen,NOREPAIR,44.856,,,
4-A-bug-18339931-18340109,12,35,10,1,1,25,25,2,2,manual,NOREPAIR,3.108,,,,autogen,NOREPAIR,33.503,,,
4-A-bug-18353377-18353474,12,150,10,1,1,25,25,2,2,manual,NOREPAIR,4.442,,,,autogen,NOREPAIR,33.555,,,
401-D-bug-6052619-6052631,12,17,10,5,3,90,40,17,17,manual,????,4.395,,,,autogen,REPAIR,472.884,67,67,81
402-A-bug-13783855-13783886,12,11,10,0,0,40,11,6,6,manual,NOREPAIR,225.241,,,,autogen,VERIFICATIONFAILED,18.886,,,
402-A-bug-6104015-6104373,12,26,10,2,0,40,32,8,3,manual,NOREPAIR,314.008,,,,autogen,VERIFICATIONFAILED,18.946,,,
402-A-bug-6510690-6510748,12,12,10,6,6,42,13,6,6,manual,NOREPAIR,8.193,,,,autogen,NOREPAIR,62.661,,,
402-A-bug-9220746-9220767,12,11,10,4,3,40,25,15,15,manual,NOREPAIR,240.467,,,,autogen,VERIFICATIONFAILED,15.731,,,
414-B-bug-6706156-6706199,12,13,10,7,6,68,65,54,53,manual,TIMEOUT,600,,,,autogen,VERIFICATIONFAILED,45.496,,,
431-C-bug-17335262-17335776,12,49,10,2,2,61,55,24,24,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
431-C-bug-9275378-9275414,12,23,10,7,7,70,70,18,18,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
431-C-bug-9279118-9279141,12,20,10,2,1,59,38,22,22,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
431-D-bug-6685381-6685403,12,18,10,5,4,77,66,14,3,manual,????,0.766,,,,autogen,TIMEOUT,600,,,
431-D-bug-8343949-8343978,12,16,10,5,4,73,64,5,5,manual,REPAIR,523.551,63,63,63,autogen,TIMEOUT,600,,,
44-B-bug-4127336-4127376,12,13,10,6,6,51,18,9,9,manual,TIMEOUT,600,,,,autogen,NOREPAIR,395.335,,,
440-C-bug-6828150-6828315,12,18,10,6,6,74,73,26,25,manual,TIMEOUT,600,,,,autogen,TIMEOUT,600,,,
448-D-bug-11893520-11893572,12,22,10,3,3,131,9,5,5,manual,NOREPAIR,303.840,,,,autogen,NOREPAIR,377.575,,,
448-D-bug-13913580-13913626,12,11,10,6,6,135,60,4,4,manual,REPAIR,53.095,57,127,127,autogen,VERIFICATIONFAILED,18.000,,,
448-D-bug-15608531-15608543,12,48,10,14,3,135,128,10,3,manual,TIMEOUT,600,,,,autogen,VERIFICATIONFAILED,19.118,,,
449-A-bug-7810553-7810643,12,22,10,1,1,103,54,19,11,manual,NOREPAIR,35.933,,,,autogen,NOREPAIR,359.648,,,
460-A-bug-17695764-17695879,12,11,10,9,9,29,20,27,20,manual,NOREPAIR,88.857,,,,autogen,NOREPAIR,225.192,,,
460-A-bug-17983350-17983371,12,12,10,10,8,35,25,10,0,manual,REPAIR,0.961,26,26,26,autogen,REPAIR,26.674,26,26,26
466-A-bug-17830015-17830047,12,14,10,2,2,32,20,2,2,manual,REPAIR,1.763,17,17,17,autogen,NOREPAIR,136.764,,,
466-A-bug-17855919-17856321,12,13,10,3,1,33,6,5,3,manual,NOREPAIR,7.959,,,,autogen,NOREPAIR,63.999,,,
466-A-bug-18072621-18072662,12,11,10,0,0,34,21,2,2,manual,NOREPAIR,41.026,,,,autogen,NOREPAIR,277.032,,,
466-A-bug-18150952-18150995,12,15,10,3,2,22,6,6,6,manual,NOREPAIR,6.130,,,,autogen,NOREPAIR,45.105,,,
466-A-bug-18150961-18150995,12,10,10,7,7,22,12,6,4,manual,NOREPAIR,5.427,,,,autogen,NOREPAIR,43.163,,,
47-A-bug-15929232-15929294,12,63,10,6,4,75,51,29,10,manual,NOREPAIR,218.672,,,,autogen,NOREPAIR,128.920,,,
47-A-bug-15929255-15929294,12,382,10,23,2,75,53,25,3,manual,NOREPAIR,34.751,,,,autogen,NOREPAIR,99.787,,,
47-A-bug-17471702-17471768,12,304,10,21,5,75,53,25,3,manual,REPAIR,41.298,49,71,71,autogen,NOREPAIR,294.701,,,
47-A-bug-17471716-17471768,12,10,10,8,8,75,51,49,49,manual,REPAIR,14.886,40,71,71,autogen,NOREPAIR,323.556,,,
471-C-bug-7987098-7987325,12,12,10,8,8,32,19,19,13,manual,NOREPAIR,562.972,,,,autogen,NOREPAIR,189.683,,,
471-C-bug-7987189-7987325,12,103,10,11,1,35,29,5,2,manual,NOREPAIR,534.347,,,,autogen,VERIFICATIONFAILED,11.872,,,
476-A-bug-15778161-15778167,12,10,10,8,8,37,37,33,33,manual,NOREPAIR,23.920,,,,autogen,NOREPAIR,101.103,,,
476-A-bug-16066033-16066045,12,21,10,0,0,39,35,3,3,manual,NOREPAIR,55.987,,,,autogen,NOREPAIR,385.703,,,
476-A-bug-16348364-16348536,12,12,10,8,8,42,19,20,19,manual,NOREPAIR,12.963,,,,autogen,NOREPAIR,100.611,,,
476-A-bug-16527981-16528001,12,10,10,10,10,38,36,36,36,manual,NOREPAIR,3.603,,,,autogen,NOREPAIR,36.300,,,
476-A-bug-16608008-16608059,12,32,10,5,3,40,39,3,2,manual,NOREPAIR,196.932,,,,autogen,REPAIR,36.840,15,35,35
476-A-bug-17120700-17120704,12,36,10,4,2,39,35,3,3,manual,REPAIR,107.673,34,35,35,autogen,NOREPAIR,140.683,,,
